home_country,source_currency,dest_currency,channel,amount_src,amount_usd,fee,new_device,location_mismatch,ip_risk_score,kyc_tier,account_age_days,device_trust_score,chargeback_history_count,risk_score_internal,txn_velocity_1h,txn_velocity_24h,corridor_risk,hour,day_of_week,is_weekend,is_fraud
uk,GBP,CAD,web,91.1,113.88,2.71,True,False,0.093,standard,4,0.742,0,0.407,0,0,0.0,9.0,Saturday,1,0
us,USD,USD,web,119.94,119.94,3.58,False,False,0.205,standard,147,0.551,0,0.391,0,1,0.0,16.0,Saturday,1,0
uk,GBP,USD,mobile,247.22,309.03,4.0,False,True,0.582,standard,4,0.892,0,0.407,0,0,0.0,0.0,Tuesday,0,0
us,USD,PHP,mobile,169.48,169.48,3.13,False,False,0.102,enhanced,257,0.894,0,0.257,0,0,0.1,14.0,Tuesday,0,0
us,USD,GBP,mobile,9995.28,9995.28,150.14,False,True,0.654,standard,1016,0.944,0,0.247,0,0,0.0,5.0,Monday,0,0
uk,GBP,PHP,mobile,40.41,50.51,0.99,False,False,0.578,standard,718,0.953,0,0.169,0,0,0.0,2.0,Friday,0,0
us,USD,EUR,atm,177.98,177.98,4.11,False,False,0.033,standard,1018,0.934,0,0.087,0,0,0.0,7.0,Tuesday,0,0
us,USD,CAD,web,140.22,410.21,111.2,True,False,0.578,unknown,263,0.69,0,0.223,0,1,0.0,11.0,Thursday,0,0
uk,GBP,USD,mobile,586.48,410.21,111.2,False,False,0.313,unknown,4,0.69,0,0.407,0,0,0.0,23.0,Saturday,1,0
us,USD,GBP,web,174.55,174.55,3.44,False,False,0.414,standard,1018,0.934,0,0.087,0,1,0.0,4.0,Saturday,1,0
uk,GBP,INR,mobile,127.93,159.91,3.65,False,False,0.4,standard,4,0.892,0,0.407,0,0,0.0,14.0,Tuesday,0,0
us,USD,GBP,web,570.72,570.72,9.45,False,False,0.301,standard,34,0.427,0,0.068,0,0,0.0,6.0,Thursday,0,0
ca,CAD,NGN,mobile,115.29,85.31,1.56,False,False,0.113,standard,172,0.881,0,0.199,4,4,0.0,19.0,Monday,0,0
us,USD,CAD,mobile,9992.05,9992.05,150.56,False,False,0.897,standard,263,0.522,0,0.223,0,0,0.0,5.0,Sunday,1,0
us,USD,GBP,web,317.81,410.21,111.2,False,False,0.092,unknown,367,0.69,0,0.176,0,0,0.0,8.0,Sunday,1,0
us,USD,CNY,atm,94.0,94.0,2.04,False,False,0.327,standard,263,0.522,0,0.223,0,0,0.0,9.0,Sunday,1,0
uk,GBP,EUR,web,146.41,183.02,3.23,False,True,0.336,standard,4,0.892,0,0.407,0,0,0.05,14.0,Saturday,1,1
us,USD,CNY,mobile,234.73,234.73,5.01,False,True,0.284,standard,1018,0.934,0,0.087,0,1,0.0,0.0,Sunday,1,0
uk,GBP,CAD,web,147.4,184.25,3.09,False,False,0.05,standard,4,0.892,0,0.407,0,0,0.0,16.0,Sunday,1,0
ca,CAD,NGN,mobile,199.53,147.65,3.65,False,False,0.506,low,1066,0.522,0,0.0,0,0,0.0,22.0,Monday,0,0
us,USD,CNY,atm,91.92,91.92,2.6,True,False,0.322,standard,263,0.372,0,0.223,0,0,0.0,9.0,Thursday,0,0
us,USD,NGN,mobile,57.36,57.36,1.79,False,False,0.07,enhanced,367,0.939,0,0.176,0,0,0.25,13.0,Saturday,1,0
us,USD,PHP,mobile,81.46,81.46,1.78,True,False,0.244,enhanced,257,0.744,0,0.257,0,0,0.1,7.0,Monday,0,0
uk,GBP,INR,mobile,106.49,133.11,1.93,False,False,0.178,standard,4,0.892,0,0.407,0,0,0.0,22.0,Tuesday,0,0
us,USD,EUR,web,86.58,86.58,1.99,False,False,0.278,standard,298,0.336,0,0.166,0,0,0.0,19.0,Sunday,1,0
uk,GBP,CAD,mobile,98.46,123.08,2.49,False,False,0.441,standard,4,0.892,0,0.407,0,1,0.0,-1.0,unknown,0,0
us,USD,CNY,web,467.55,467.55,9.41,False,False,0.216,standard,263,0.522,0,0.223,0,0,0.0,6.0,Wednesday,0,0
us,USD,MXN,web,307.3,307.3,4.87,False,False,0.197,enhanced,257,0.894,0,0.257,0,0,0.2,3.0,Thursday,0,0
us,USD,NGN,mobile,119.08,119.08,2.44,False,False,0.099,low,616,0.702,0,0.361,0,0,0.25,15.0,Sunday,1,0
us,USD,PHP,atm,698.2,698.2,11.06,False,True,0.335,standard,298,0.336,0,0.166,0,0,0.1,0.0,Wednesday,0,0
us,USD,USD,mobile,628.03,628.03,11.03,False,False,0.208,standard,1016,0.944,0,0.247,0,1,0.0,15.0,Thursday,0,0
us,USD,CAD,mobile,40.31,40.31,2.32,False,False,0.305,enhanced,367,0.939,0,0.176,1,1,0.0,20.0,Tuesday,0,0
us,USD,EUR,mobile,50.92,50.92,1.75,False,False,0.129,standard,147,0.551,0,0.391,0,0,0.0,23.0,Sunday,1,0
us,USD,CAD,mobile,567.89,567.89,9.66,False,False,0.275,enhanced,257,0.894,0,0.257,0,0,0.0,7.0,Wednesday,0,0
us,USD,GBP,mobile,41.46,41.46,1.94,False,False,0.062,standard,147,0.551,0,0.391,0,0,0.0,7.0,Saturday,1,0
uk,GBP,CNY,atm,564.76,705.95,8.77,False,False,0.383,standard,718,0.953,0,0.169,0,0,0.0,4.0,Monday,0,0
us,USD,INR,web,208.12,208.12,4.52,False,False,0.07,standard,147,0.551,0,0.391,1,1,0.0,19.0,Friday,0,0
us,USD,INR,mobile,160.59,160.59,3.13,False,False,0.421,standard,298,0.336,0,0.166,0,0,0.0,6.0,Thursday,0,0
us,USD,CNY,mobile,59.02,59.02,1.95,False,False,0.172,standard,147,0.551,0,0.391,0,0,0.0,14.0,Wednesday,0,0
us,USD,GBP,mobile,384.71,384.71,6.74,True,False,0.54,enhanced,367,0.789,0,0.176,0,1,0.0,7.0,Friday,0,0
ca,CAD,PHP,web,157.73,116.72,2.95,False,False,0.061,standard,947,0.625,0,0.268,0,0,0.0,21.0,Thursday,0,0
ca,CAD,CAD,atm,94.01,69.57,2.15,False,False,0.934,low,1066,0.522,0,0.0,0,0,0.0,14.0,Thursday,0,0
us,USD,CNY,web,145.73,145.73,4.27,True,True,0.539,standard,34,0.277,0,0.068,0,0,0.0,14.0,Sunday,1,0
us,USD,INR,mobile,175.29,175.29,4.22,False,False,0.103,standard,1016,0.944,0,0.247,0,0,0.0,18.0,Wednesday,0,0
us,USD,INR,atm,523.03,523.03,8.89,False,True,0.291,unknown,34,0.427,0,0.068,0,0,0.0,3.0,Friday,0,1
us,USD,NGN,atm,304.83,304.83,6.07,False,False,0.233,standard,1018,0.934,0,0.087,0,0,0.25,9.0,Wednesday,0,0
us,USD,CAD,web,109.12,109.12,2.93,True,False,0.267,enhanced,367,0.789,0,0.176,0,0,0.0,0.0,Wednesday,0,0
us,USD,GBP,mobile,508.75,508.75,8.4,False,True,0.317,standard,1018,0.934,0,0.087,0,1,0.0,9.0,Tuesday,0,0
uk,GBP,USD,atm,85.52,410.21,111.2,False,False,0.167,unknown,4,0.69,0,0.407,0,0,0.0,19.0,Thursday,0,0
us,USD,NGN,web,99.96,99.96,1.09,False,False,0.445,standard,263,0.522,0,0.223,0,0,0.25,17.0,Wednesday,0,0
us,USD,CAD,mobile,148.37,148.37,2.97,False,False,0.134,standard,1018,0.934,0,0.087,0,0,0.0,14.0,Sunday,1,0
us,USD,INR,web,97.75,97.75,2.45,False,False,0.416,standard,263,0.522,0,0.223,0,0,0.0,11.0,Friday,0,0
us,USD,INR,mobile,62.98,62.98,1.79,False,False,0.33,enhanced,257,0.894,0,0.257,0,0,0.0,18.0,Tuesday,0,0
us,USD,CNY,web,28.93,28.93,1.15,False,False,0.28,enhanced,257,0.894,0,0.257,0,0,0.0,18.0,Tuesday,0,0
ca,CAD,NGN,mobile,107.1,79.25,3.14,False,False,0.313,standard,1041,0.867,0,0.245,0,0,0.0,5.0,Thursday,0,0
us,USD,GBP,mobile,287.64,287.64,5.58,False,False,0.52,standard,298,0.336,0,0.166,0,0,0.0,8.0,Saturday,1,0
us,USD,CAD,web,212.11,212.11,4.32,False,False,0.938,enhanced,257,0.894,0,0.257,0,1,0.0,9.0,Monday,0,0
uk,GBP,CNY,mobile,332.81,416.02,5.98,True,False,0.247,standard,4,0.742,0,0.407,0,0,0.0,3.0,Friday,0,0
ca,CAD,USD,mobile,214.04,158.39,4.48,False,False,0.083,low,1066,0.522,0,0.0,0,0,0.0,11.0,Wednesday,0,0
us,USD,USD,mobile,178.02,178.02,3.93,False,False,0.637,standard,1018,0.934,0,0.087,0,0,0.0,22.0,Monday,0,0
us,USD,INR,mobile,312.77,312.77,6.21,False,False,0.17,standard,1018,0.934,0,0.087,0,0,0.0,2.0,Saturday,1,0
us,USD,EUR,web,9998.89,9998.89,151.71,False,False,0.403,enhanced,257,0.894,0,0.257,0,0,0.0,9.0,Thursday,0,0
uk,GBP,MXN,web,282.12,352.65,5.73,False,False,0.245,standard,4,0.892,0,0.407,0,0,0.0,13.0,Saturday,1,0
us,USD,PHP,web,313.64,313.64,5.75,False,False,0.422,enhanced,367,0.939,0,0.176,0,0,0.1,23.0,Wednesday,0,0
us,USD,PHP,web,256.79,256.79,4.77,False,False,0.261,standard,1018,0.934,0,0.087,0,0,0.1,10.0,Saturday,1,0
us,USD,EUR,mobile,132.17,132.17,2.91,False,False,0.532,standard,298,0.336,0,0.166,0,0,0.0,19.0,Monday,0,1
us,USD,INR,mobile,192.29,192.29,-1.0,False,False,1.2,standard,298,-0.1,0,0.166,-1,0,0.0,16.0,Thursday,0,0
ca,CAD,CAD,mobile,9997.9,7398.44,150.26,False,False,0.169,low,824,0.607,0,0.282,0,1,0.0,23.0,Friday,0,0
us,USD,GBP,mobile,277.53,277.53,5.43,False,False,0.379,enhanced,367,0.939,0,0.176,0,0,0.0,23.0,Tuesday,0,0
us,USD,CAD,mobile,56.05,56.05,1.98,False,False,0.147,standard,1018,0.934,0,0.087,0,0,0.0,12.0,Tuesday,0,0
us,USD,PHP,web,29.4,29.4,1.22,False,False,0.503,standard,263,0.522,0,0.223,0,0,0.1,12.0,Thursday,0,0
us,USD,CNY,mobile,133.11,133.11,2.28,False,False,0.532,standard,830,0.799,0,0.102,0,0,0.0,20.0,Saturday,1,0
ca,CAD,EUR,mobile,36.68,27.15,2.51,False,False,0.185,standard,947,0.625,0,0.268,0,0,0.0,14.0,Wednesday,0,0
us,USD,NGN,mobile,65.93,65.93,2.68,False,False,0.205,enhanced,257,0.894,0,0.257,0,1,0.25,1.0,Tuesday,0,0
us,USD,NGN,web,321.12,321.12,4.64,False,False,0.254,standard,263,0.522,0,0.223,0,0,0.25,4.0,Friday,0,0
us,USD,EUR,web,58.93,58.93,1.71,False,False,0.341,standard,263,0.522,0,0.223,0,0,0.0,-1.0,unknown,0,0
uk,GBP,PHP,atm,258.84,323.55,4.76,False,False,0.141,standard,718,0.953,0,0.169,0,0,0.0,17.0,Tuesday,0,0
ca,CAD,EUR,mobile,136.93,101.33,3.34,False,False,0.213,enhanced,63,0.853,0,0.13,0,0,0.0,8.0,Wednesday,0,0
us,USD,EUR,mobile,114.04,114.04,3.1,False,False,0.333,enhanced,257,0.894,0,0.257,0,0,0.0,22.0,Tuesday,0,0
uk,GBP,GBP,mobile,29.68,410.21,111.2,False,False,0.935,unknown,4,0.69,0,0.407,0,0,0.0,23.0,Saturday,1,1
us,USD,CAD,mobile,864.07,864.07,14.22,False,False,0.455,standard,263,0.522,0,0.223,0,0,0.0,22.0,Tuesday,0,0
us,USD,MXN,mobile,474.9,474.9,8.89,False,False,0.438,standard,263,0.522,0,0.223,0,0,0.2,7.0,Sunday,1,0
us,USD,NGN,mobile,229.99,229.99,4.24,False,False,0.12,standard,1048,0.79,0,0.125,0,0,0.25,0.0,Thursday,0,0
us,USD,PHP,atm,904.7,904.7,13.68,False,False,0.554,enhanced,257,0.894,0,0.257,0,0,0.1,10.0,Tuesday,0,0
us,USD,CNY,web,98.85,98.85,2.85,False,False,0.036,standard,147,0.551,0,0.391,0,0,0.0,16.0,Tuesday,0,0
us,USD,PHP,web,346.11,346.11,6.32,False,False,0.396,standard,1016,0.944,0,0.247,0,0,0.1,15.0,Wednesday,0,0
ca,CAD,CNY,mobile,26.61,19.69,0.95,False,False,0.435,low,615,0.515,0,0.355,0,0,0.0,20.0,Monday,0,0
us,USD,INR,atm,243.24,243.24,5.41,False,False,0.534,standard,263,0.522,0,0.223,0,0,0.0,17.0,Saturday,1,0
us,USD,GBP,web,40.62,40.62,1.3,False,False,0.085,standard,263,0.522,0,0.223,0,0,0.0,16.0,Friday,0,0
us,USD,CNY,web,59.79,59.79,2.75,False,False,0.178,standard,263,0.522,0,0.223,0,0,0.0,14.0,Friday,0,0
us,USD,EUR,web,92.81,92.81,3.28,False,False,0.426,standard,1018,0.934,0,0.087,0,0,0.0,22.0,Thursday,0,0
us,USD,INR,mobile,77.44,77.44,2.63,True,False,0.171,standard,263,0.372,0,0.223,0,0,0.0,10.0,Monday,0,0
us,USD,NGN,web,588.76,588.76,9.9,False,False,0.073,enhanced,367,0.939,0,0.176,0,0,0.25,15.0,Friday,0,0
us,USD,CNY,web,389.42,410.21,111.2,False,False,0.276,unknown,1018,0.69,0,0.087,0,0,0.0,17.0,Wednesday,0,0
us,USD,MXN,mobile,242.02,242.02,4.38,False,False,0.137,standard,1018,0.934,0,0.087,3,3,0.2,15.0,Monday,0,1
us,USD,CNY,web,216.2,216.2,3.21,True,True,0.487,standard,298,0.186,0,0.166,0,0,0.0,14.0,Sunday,1,0
uk,GBP,EUR,mobile,173.01,216.26,3.13,False,False,0.066,standard,4,0.892,0,0.407,0,0,0.05,23.0,Friday,0,0
us,USD,MXN,mobile,265.57,265.57,5.27,False,False,0.172,standard,1016,0.944,0,0.247,0,0,0.2,6.0,Sunday,1,0
us,USD,CAD,web,25.31,25.31,1.07,False,False,0.417,enhanced,367,0.939,0,0.176,0,0,0.0,6.0,Wednesday,0,0
uk,GBP,MXN,web,160.06,200.07,3.83,False,False,0.116,standard,4,0.892,0,0.407,0,0,0.0,2.0,Saturday,1,0
uk,GBP,CNY,mobile,179.24,224.05,4.53,False,True,0.405,standard,4,0.892,0,0.407,5,5,0.0,21.0,Saturday,1,0
us,USD,USD,web,301.29,301.29,5.02,False,False,0.216,standard,263,0.522,0,0.223,0,0,0.0,4.0,Wednesday,0,0
ca,CAD,NGN,mobile,173.34,410.21,111.2,False,False,0.024,unknown,564,0.69,0,0.4,0,0,0.0,18.0,Thursday,0,0
us,USD,USD,mobile,88.69,88.69,3.22,False,True,0.641,low,616,0.702,0,0.361,0,0,0.0,19.0,Wednesday,0,0
uk,GBP,CAD,mobile,261.23,326.54,4.61,False,False,0.26,standard,4,0.892,0,0.407,0,0,0.0,22.0,Saturday,1,0
us,USD,CAD,web,149.95,149.95,3.27,False,False,0.103,standard,298,0.336,0,0.166,0,0,0.0,22.0,Thursday,0,0
us,USD,MXN,atm,161.57,161.57,4.06,False,False,0.468,standard,147,0.551,0,0.391,0,0,0.2,9.0,Friday,0,0
us,USD,EUR,web,21.69,21.69,1.14,False,False,0.121,standard,298,0.336,0,0.166,0,0,0.0,20.0,Sunday,1,0
us,USD,GBP,web,154.56,154.56,3.48,True,False,0.341,enhanced,367,0.789,0,0.176,0,1,0.0,17.0,Wednesday,0,0
us,USD,INR,mobile,369.78,369.78,6.23,False,True,0.674,standard,707,0.516,0,0.217,0,0,0.0,8.0,Monday,0,0
us,USD,PHP,mobile,149.16,149.16,2.92,True,False,0.41,standard,34,0.277,0,0.068,0,0,0.1,1.0,Wednesday,0,0
us,USD,GBP,mobile,73.69,73.69,1.69,False,False,0.508,standard,263,0.522,0,0.223,0,0,0.0,0.0,Sunday,1,0
us,USD,GBP,mobile,219.9,219.9,3.21,False,True,0.433,standard,1018,0.934,0,0.087,0,0,0.0,5.0,Thursday,0,0
us,USD,CAD,web,42.94,42.94,1.54,False,False,0.165,enhanced,367,0.939,0,0.176,0,1,0.0,12.0,Sunday,1,0
us,USD,CNY,atm,99.53,99.53,2.03,False,False,0.226,enhanced,257,0.894,0,0.257,0,0,0.0,16.0,Friday,0,0
uk,GBP,INR,web,118.1,147.62,1.98,False,False,0.219,standard,4,0.892,0,0.407,0,0,0.0,20.0,Wednesday,0,0
us,USD,NGN,mobile,383.83,383.83,7.0,False,False,0.238,standard,298,0.336,0,0.166,0,0,0.25,3.0,Monday,0,0
us,USD,NGN,mobile,120.51,120.51,2.61,False,False,0.122,standard,1018,0.934,0,0.087,0,0,0.25,21.0,Sunday,1,0
uk,GBP,GBP,mobile,218.01,272.52,3.95,False,False,0.527,standard,4,0.892,0,0.407,0,0,0.0,8.0,Thursday,0,0
ca,CAD,CAD,atm,59.92,44.34,2.0,False,False,0.236,standard,172,0.881,0,0.199,0,0,0.0,20.0,Friday,0,0
us,USD,EUR,web,184.07,184.07,3.79,False,False,0.461,enhanced,367,0.939,0,0.176,0,0,0.0,13.0,Sunday,1,0
ca,CAD,MXN,mobile,162.79,120.46,3.02,False,False,0.324,standard,947,0.625,0,0.268,0,0,0.0,19.0,Sunday,1,0
uk,GBP,CAD,mobile,167.99,209.98,3.73,False,False,0.159,standard,4,0.892,0,0.407,0,0,0.0,23.0,Monday,0,0
us,USD,USD,atm,125.6,125.6,3.24,False,False,0.422,enhanced,257,0.894,0,0.257,0,0,0.0,22.0,Tuesday,0,0
uk,GBP,CNY,web,120.23,150.28,3.4,True,True,0.561,standard,4,0.742,0,0.407,0,0,0.0,20.0,Tuesday,0,0
us,USD,CNY,mobile,73.42,73.42,2.04,False,True,0.384,standard,263,0.522,0,0.223,0,0,0.0,18.0,Sunday,1,0
uk,GBP,GBP,mobile,60.18,75.22,1.56,False,False,0.379,standard,4,0.892,0,0.407,0,0,0.0,7.0,Wednesday,0,0
us,USD,EUR,web,146.62,146.62,3.28,False,False,0.046,standard,1018,0.934,0,0.087,0,0,0.0,7.0,Monday,0,0
us,USD,GBP,web,94.61,94.61,2.48,False,False,0.285,standard,1018,0.934,0,0.087,0,1,0.0,7.0,Sunday,1,0
us,USD,NGN,mobile,153.18,153.18,4.7,False,False,0.188,standard,1018,0.934,0,0.087,0,0,0.25,23.0,Thursday,0,0
us,USD,USD,mobile,117.94,117.94,2.75,False,False,0.112,enhanced,367,0.939,0,0.176,0,0,0.0,3.0,Wednesday,0,0
uk,GBP,CNY,web,168.14,210.18,3.33,False,False,0.169,standard,4,0.892,0,0.407,0,0,0.0,7.0,Thursday,0,1
us,USD,CAD,mobile,127.98,127.98,4.27,False,False,0.086,enhanced,367,0.939,0,0.176,0,0,0.0,5.0,Sunday,1,0
ca,CAD,PHP,mobile,917.29,678.79,14.62,False,False,0.486,standard,1041,0.867,0,0.245,0,0,0.0,23.0,Monday,0,0
us,USD,USD,mobile,607.7,607.7,9.93,False,False,0.198,standard,298,0.336,0,0.166,0,0,0.0,13.0,Wednesday,0,0
us,USD,CAD,mobile,169.68,169.68,3.01,False,False,0.125,standard,1018,0.934,0,0.087,0,0,0.0,19.0,Saturday,1,0
uk,GBP,CAD,mobile,177.88,222.35,4.31,False,True,0.833,standard,718,0.953,0,0.169,0,0,0.0,18.0,Friday,0,0
us,USD,EUR,mobile,83.43,83.43,2.38,False,False,0.147,enhanced,367,0.939,0,0.176,0,0,0.0,0.0,Monday,0,0
us,USD,PHP,web,710.3,710.3,11.15,False,False,0.368,standard,263,0.522,0,0.223,0,0,0.1,15.0,Sunday,1,0
us,USD,INR,mobile,747.81,747.81,12.37,False,False,0.222,enhanced,367,0.939,0,0.176,0,0,0.0,23.0,Monday,0,0
uk,GBP,PHP,mobile,490.61,613.27,7.74,False,False,0.299,standard,718,0.953,0,0.169,0,0,0.0,9.0,Sunday,1,0
us,USD,NGN,atm,518.05,518.05,8.4,False,False,0.145,enhanced,367,0.939,0,0.176,0,1,0.25,21.0,Monday,0,0
us,USD,PHP,web,108.46,108.46,2.33,False,False,0.584,enhanced,367,0.939,0,0.176,0,0,0.1,1.0,Wednesday,0,0
us,USD,GBP,mobile,233.7,233.7,4.39,False,False,0.162,standard,1018,0.934,0,0.087,0,0,0.0,1.0,Tuesday,0,0
us,USD,USD,web,270.81,270.81,4.53,False,False,0.076,standard,263,0.522,0,0.223,0,0,0.0,3.0,Wednesday,0,0
us,USD,PHP,web,461.34,461.34,8.01,False,False,0.435,standard,263,0.522,0,0.223,0,0,0.1,21.0,Thursday,0,0
us,USD,CNY,web,173.67,173.67,3.36,False,False,0.605,enhanced,367,0.939,0,0.176,0,0,0.0,15.0,Tuesday,0,0
uk,GBP,GBP,mobile,156.67,195.84,2.68,False,False,0.234,standard,4,0.892,0,0.407,0,0,0.0,14.0,Friday,0,1
ca,CAD,MXN,mobile,212.14,156.98,4.84,False,False,0.382,standard,947,0.625,0,0.268,0,0,0.0,2.0,Monday,0,0
us,USD,GBP,mobile,219.32,219.32,4.23,False,False,0.287,standard,1016,0.944,0,0.247,0,0,0.0,7.0,Tuesday,0,0
us,USD,GBP,mobile,266.78,266.78,6.0,False,True,0.28,enhanced,257,0.894,0,0.257,0,0,0.0,4.0,Thursday,0,0
us,USD,INR,mobile,444.74,444.74,6.99,False,False,0.74,enhanced,367,0.939,0,0.176,0,0,0.0,8.0,Wednesday,0,0
us,USD,PHP,atm,271.86,271.86,5.82,False,False,0.358,standard,263,0.522,0,0.223,0,0,0.1,23.0,Saturday,1,0
us,USD,USD,web,155.98,155.98,2.53,False,False,0.286,standard,298,0.336,0,0.166,0,0,0.0,19.0,Monday,0,0
ca,CAD,CAD,mobile,303.5,224.59,5.14,False,False,0.851,standard,172,0.881,0,0.199,0,0,0.0,10.0,Sunday,1,0
us,USD,INR,mobile,36.82,36.82,1.51,True,False,0.106,standard,147,0.401,0,0.391,0,0,0.0,9.0,Sunday,1,0
us,USD,PHP,mobile,195.18,195.18,3.44,False,True,0.806,enhanced,367,0.939,0,0.176,0,0,0.1,4.0,Friday,0,0
us,USD,INR,web,81.42,81.42,2.47,False,False,0.241,enhanced,257,0.894,0,0.257,0,0,0.0,20.0,Wednesday,0,0
us,USD,NGN,mobile,78.87,78.87,2.42,False,False,0.144,enhanced,257,0.894,0,0.257,0,0,0.25,19.0,Wednesday,0,0
us,USD,GBP,mobile,149.04,149.04,3.21,True,False,0.355,standard,298,0.186,0,0.166,0,0,0.0,-1.0,unknown,0,0
uk,GBP,NGN,mobile,440.31,550.38,6.86,False,False,0.452,standard,4,0.892,0,0.407,0,0,0.22,3.0,Saturday,1,0
us,USD,EUR,mobile,221.03,221.03,4.42,True,False,0.2,standard,1016,0.794,0,0.247,0,0,0.0,15.0,Wednesday,0,0
uk,GBP,CAD,mobile,196.64,245.8,4.18,False,False,0.266,standard,718,0.953,0,0.169,0,0,0.0,23.0,Sunday,1,0
us,USD,CNY,mobile,9993.78,9993.78,151.49,False,False,0.19,standard,263,0.522,0,0.223,0,0,0.0,7.0,Monday,0,1
uk,GBP,NGN,mobile,612.37,765.47,11.18,False,False,0.585,standard,4,0.892,0,0.407,0,0,0.22,1.0,Thursday,0,0
ca,CAD,CNY,web,506.98,375.17,8.93,False,False,0.303,standard,272,0.792,0,0.048,0,0,0.0,4.0,Saturday,1,1
us,USD,PHP,web,-25.09,25.09,9999.99,False,False,1.2,standard,263,-0.1,0,0.223,-1,0,0.1,17.0,Wednesday,0,0
us,USD,CAD,mobile,73.57,73.57,2.82,False,False,0.23,standard,1018,0.934,0,0.087,0,0,0.0,11.0,Saturday,1,0
ca,CAD,MXN,mobile,218.59,410.21,111.2,False,False,0.258,unknown,947,0.69,0,0.268,0,0,0.0,7.0,Thursday,0,0
us,USD,GBP,mobile,299.98,299.98,4.88,False,False,0.251,standard,298,0.336,0,0.166,0,0,0.0,12.0,Sunday,1,0
uk,GBP,GBP,mobile,85.14,106.43,2.26,False,False,0.569,standard,4,0.892,0,0.407,0,0,0.0,15.0,Wednesday,0,0
us,USD,USD,web,376.61,376.61,7.09,False,False,0.387,standard,263,0.522,0,0.223,0,0,0.0,12.0,Friday,0,0
us,USD,NGN,mobile,310.22,310.22,5.17,False,True,0.347,enhanced,661,0.92,0,0.259,0,0,0.25,6.0,Saturday,1,0
us,USD,GBP,mobile,54.9,54.9,1.93,False,False,0.43,standard,298,0.336,0,0.166,0,0,0.0,6.0,Saturday,1,0
us,USD,CAD,mobile,298.91,298.91,6.1,False,False,0.477,standard,1018,0.934,0,0.087,0,0,0.0,23.0,Tuesday,0,0
uk,GBP,CAD,mobile,135.29,410.21,111.2,False,False,0.395,unknown,4,0.69,0,0.407,0,0,0.0,18.0,Thursday,0,0
us,USD,NGN,mobile,80.52,80.52,2.78,False,False,0.522,standard,147,0.551,0,0.391,0,0,0.25,10.0,Friday,0,0
ca,CAD,NGN,web,208.08,153.98,3.98,False,False,0.251,low,615,0.515,0,0.355,0,0,0.0,2.0,Friday,0,0
uk,GBP,INR,mobile,182.02,227.52,4.11,False,True,0.611,standard,4,0.892,0,0.407,0,0,0.0,8.0,Thursday,0,0
uk,GBP,MXN,mobile,958.28,1197.85,14.77,False,False,0.396,standard,4,0.892,0,0.407,0,0,0.0,18.0,Wednesday,0,1
us,USD,CAD,web,591.78,591.78,9.28,False,False,0.442,standard,147,0.551,0,0.391,0,0,0.0,16.0,Monday,0,0
us,USD,EUR,mobile,46.2,46.2,1.94,False,False,0.423,standard,263,0.522,0,0.223,0,0,0.0,14.0,Monday,0,0
us,USD,PHP,mobile,160.49,160.49,3.73,False,False,0.254,enhanced,257,0.894,0,0.257,0,0,0.1,18.0,Friday,0,0
us,USD,PHP,mobile,323.86,323.86,5.38,False,False,0.296,standard,147,0.551,0,0.391,0,0,0.1,5.0,Wednesday,0,0
us,USD,INR,web,579.51,579.51,9.18,True,True,0.454,standard,34,0.277,0,0.068,0,0,0.0,3.0,Wednesday,0,0
us,USD,CNY,web,99.04,99.04,1.66,False,False,0.284,low,954,0.576,0,0.332,0,0,0.0,17.0,Thursday,0,0
us,USD,NGN,web,793.08,793.08,13.93,False,False,0.172,standard,298,0.336,0,0.166,0,0,0.25,1.0,Monday,0,0
uk,GBP,MXN,mobile,171.89,214.86,3.23,False,False,0.2,standard,4,0.892,0,0.407,0,0,0.0,9.0,Wednesday,0,0
us,USD,GBP,atm,165.19,165.19,3.64,False,False,0.236,enhanced,367,0.939,0,0.176,0,0,0.0,17.0,Sunday,1,0
us,USD,EUR,mobile,130.82,130.82,3.02,False,False,0.53,enhanced,367,0.939,0,0.176,0,0,0.0,8.0,Monday,0,0
ca,CAD,NGN,mobile,204.2,151.11,3.51,False,True,0.363,standard,725,0.824,0,0.212,0,0,0.0,2.0,Tuesday,0,0
uk,GBP,USD,mobile,46.58,58.22,1.89,False,False,0.294,standard,4,0.892,0,0.407,0,0,0.0,12.0,Friday,0,0
us,USD,EUR,mobile,54.04,54.04,1.64,True,False,0.108,standard,1016,0.794,0,0.247,0,0,0.0,10.0,Tuesday,0,0
ca,CAD,PHP,web,388.35,287.38,6.66,True,False,0.141,standard,725,0.674,0,0.212,0,0,0.0,14.0,Sunday,1,0
us,USD,CAD,mobile,180.94,180.94,4.13,True,False,0.256,standard,298,0.186,0,0.166,0,0,0.0,11.0,Monday,0,0
us,USD,NGN,mobile,764.65,764.65,11.92,False,False,0.972,standard,1018,0.934,0,0.087,0,0,0.25,12.0,Tuesday,0,0
ca,CAD,USD,mobile,807.26,597.37,13.31,False,False,0.105,standard,172,0.881,0,0.199,0,1,0.0,8.0,Sunday,1,0
uk,GBP,PHP,mobile,277.71,347.13,4.89,False,False,0.288,low,704,0.515,0,0.283,0,0,0.0,8.0,Friday,0,0
us,USD,MXN,mobile,480.95,480.95,9.27,False,False,0.211,standard,1018,0.934,0,0.087,0,0,0.2,-1.0,unknown,0,0
